date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2019-07-28,28.1,23.94,23.6,19.1,36,,95,76.5,79,63,21.2,19.5,19.5,17.8,24,9.62,12,0,41,20,101.66,101.52,101.53,101.39,100,99.86,99.87,99.74,16100,15629.2,10450,4800,3.3,2.6,2.2,1.2,0,5.6,18.6,16.6,13.6,2.7,4,0,0,05:59:00,20:45:00,14.77,5.98,20.75,8,8,31,31,20,20,,4,1.8,2,0,,,,,,,,
2019-07-27,28.5,22.88,22.05,15.6,34,,99,73.5,76,53,19.7,17.5,17.4,15.2,22,11.46,11,0,39,21,102.29,102.05,101.99,101.7,100.62,100.39,100.33,100.04,16100,15300,13700,11300,3.5,2.7,2.2,1,0,4,17.1,15.1,12.1,0,0,0,0,05:58:00,20:46:00,14.8,5.97,20.77,8,8,31,31,20,21,,3,1.2,1.5,0,,,,,,,,
2019-07-26,28.2,22.33,21.95,15.7,34,,95,72.8,72.5,50,19.6,16.8,16.9,14.2,17,8.21,8.5,0,,,102.48,102.35,102.34,102.19,100.8,100.67,100.66,100.52,16100,15900,14500,12900,4.1,3.5,2.8,1.4,0,4,16.9,14.9,11.9,0,0,0,0,05:57:00,20:47:00,14.83,5.95,20.78,8,8,30,30,18,18,,0,0,0,0,,,,,,,,
2019-07-25,27.3,21.4,20.75,14.2,31,,91,66.2,67,43,16.5,14.4,14.6,12.7,18,8.62,9,0,30,19,102.16,102.01,102,101.83,100.49,100.34,100.33,100.16,16100,16100,16100,16100,3.4,2.1,2.2,1,0,2.8,15.8,13.8,10.8,0,0,0,0,05:56:00,20:48:00,14.87,5.93,20.8,8,8,29,29,16,17,,3,0.3,1.5,0,,,,,,,,
2019-07-24,26,20.72,20.55,15.1,28,,80,58.6,57.5,35,15.5,11.9,12.2,8.8,22,12.29,15,8,32,33,101.85,101.68,101.67,101.49,100.18,100.01,100.01,99.83,16100,16100,16100,16100,1.8,1.5,1.5,1.2,0,2.5,15.6,13.6,10.6,0,0,0,0,05:55:00,20:49:00,14.9,5.92,20.82,8,8,26,26,14,15,,3,0.7,1.5,0,,,,,,,,
2019-07-23,26.2,21.05,20.9,15.6,27,,89,59.9,58.5,28,16.2,12.1,11.1,6,21,12.33,14.5,8,39,33,101.49,101.3,101.34,101.2,99.82,99.64,99.68,99.54,16100,16100,16100,16100,2,1.6,1.6,1.2,0,2.9,15.9,13.9,10.9,0,0.8,0,0,05:54:00,20:50:00,14.93,5.9,20.83,7,7,26,26,13,14,,4,0.8,2,0,,,,,,,,
2019-07-22,23.9,20.61,20.85,17.8,28,,87,74.2,75.5,64,17.8,15.8,16.2,14.6,13,8.96,8.5,4,,,101.26,101.18,101.17,101.08,99.6,99.53,99.51,99.42,16100,16100,16100,16100,2.2,1.8,1.7,1.2,0,2.8,15.8,13.8,10.8,0,0,0,0,05:53:00,20:51:00,14.97,5.88,20.85,7,7,24,24,13,13,,4,2.6,2,0,,,,,,,,
2019-07-21,28.5,23.98,23.25,18,33,,97,63.5,66,35,21.5,15.7,15.7,9.8,30,14.58,19,8,41,31,101.29,101.07,101.04,100.79,99.63,99.42,99.39,99.15,16100,16100,16100,16100,2.1,1.8,1.8,1.6,0,5.2,18.2,16.2,13.2,0,0,0,0,05:52:00,20:52:00,15,5.87,20.87,9,9,28,28,17,17,,4,0.8,2,0,,,,,,,,
2019-07-20,32.7,26.8,26.95,21.2,42,,100,81.5,77.5,55,24.4,23.1,22.6,20.7,21,9.21,10.5,0,39,27,100.94,100.86,100.81,100.68,99.3,99.22,99.17,99.04,16100,12691.7,9250,2400,3.2,2.3,2.5,1.7,0,8.9,21.9,19.9,16.9,3.8,48,0,0,05:51:00,20:53:00,15.03,5.85,20.88,9,9,34,34,18,18,,4,1.3,2,0,,,,,,,,
2019-07-19,30.4,25.16,24.9,19.4,41,,100,85.2,83,66,24.8,22.4,22.1,19.3,21,8.54,10.5,0,35,20,100.97,100.88,100.88,100.79,99.32,99.24,99.24,99.15,16100,13687.5,9650,3200,3,2.4,2.1,1.2,0,6.9,19.9,17.9,14.9,5.6,48,0,0,05:50:00,20:53:00,15.05,5.83,20.88,7,9,34,34,22,22,,4,1.2,2,0,,,,,,,,
2019-07-18,26.9,23.1,23.79,20.7,34,,100,81.8,83,66,21.2,19.7,19.1,16.9,15,9.08,10,5,,,101.51,101.28,101.24,100.96,99.85,99.62,99.58,99.31,16100,15100,12100,8100,2.4,1.9,2,1.6,0,5.8,18.8,16.8,13.8,0,0,0,0,05:49:00,20:54:00,15.08,5.82,20.9,9,9,30,30,23,23,,4,2.5,2,0,,,,,,,,
2019-07-17,27.5,23.35,24.25,21,37,,100,91.8,86.5,73,22.6,21.8,21.8,21,11,6.71,5.5,0,,,101.38,101.21,101.23,101.08,99.72,99.56,99.58,99.43,16100,10895.8,9650,3200,2.2,1.8,1.8,1.3,0,6.2,19.2,17.2,14.2,21.1,1.4,0,0,05:48:00,20:55:00,15.12,5.8,20.92,7,9,28,28,19,20,,4,2.9,2,0,,,,,,,,
2019-07-16,32.1,23.38,24.3,16.5,37,,97,78.6,69,41,22,19.1,19.1,16.1,32,11.33,18,4,54,21,101.65,101.4,101.42,101.19,99.99,99.74,99.76,99.54,16100,15329.2,10050,4000,2.8,2.1,2.1,1.5,0,6.3,19.3,17.3,14.3,5.8,48,0,0,05:47:00,20:56:00,15.15,5.78,20.93,9,9,31,31,19,22,,4,2.2,2,0,,,,,,,,
2019-07-15,25.8,20.82,20.05,14.3,28,,94,67.2,66,38,17.6,14,13.8,9.9,15,8.96,10,5,,,102.02,101.84,101.82,101.63,100.35,100.17,100.16,99.97,16100,16100,16100,16100,2.7,1.6,1.8,1,0,2,15.1,13.1,10.1,0,7.4,0,0,05:47:00,20:56:00,15.15,5.78,20.93,9,9,28,28,19,19,,4,1.1,2,0,,,,,,,,
2019-07-14,26.1,21.2,21.05,16,29,,83,62.8,64,45,15.9,13.6,13.7,11.5,24,14.92,14,4,35,33,101.9,101.69,101.61,101.31,100.23,100.02,99.94,99.65,16100,16100,16100,16100,1.8,1.2,1.4,1,0,3,16.1,14.1,11.1,0,0,0,0,05:46:00,20:57:00,15.18,5.77,20.95,8,8,28,28,15,15,,0,0,0,0,,,,,,,,
2019-07-13,26.5,20.65,19.6,12.7,33,,98,80.3,80,62,21,17,16.9,12.9,24,9.5,12,0,41,21,101.34,101.22,101.2,101.07,99.68,99.56,99.55,99.41,16100,16100,16100,16100,3.2,2.3,2.1,1,0,1.6,14.6,12.6,9.6,1.8,0,0,0,05:45:00,20:58:00,15.22,5.75,20.97,9,9,29,29,15,15,,4,1,2,0,,,,,,,,
2019-07-12,23,19.41,18.8,14.6,27,,95,78.8,78.5,62,17.3,15.5,15.5,13.7,22,11.88,11,0,33,30,101.25,101.05,101.03,100.81,99.58,99.39,99.37,99.16,16100,16100,16100,16100,1.7,1.2,1.4,1,0,0.8,13.8,11.8,8.8,0,0,0,0,05:44:00,20:58:00,15.23,5.73,20.97,8,8,26,26,15,15,,4,2.6,2,0,,,,,,,,
2019-07-11,30,22.82,22.85,15.7,37,,95,79.6,74.5,54,22.6,19,18,13.4,26,11.12,13,0,71,31,101.08,100.81,100.83,100.57,99.43,99.16,99.18,98.93,16100,15966.7,14500,12900,3.6,2.5,2.6,1.7,0,4.8,17.9,15.8,12.8,17.7,0,0,0,05:43:00,20:59:00,15.27,5.72,20.98,6,6,28,28,15,15,,4,1.6,2,0,,,,,,,,
2019-07-10,29.2,21.19,20.3,11.4,34,,89,63,64,39,17.1,13.3,13.2,9.3,17,7.21,8.5,0,,,101.72,101.49,101.42,101.11,100.05,99.82,99.76,99.46,16100,16100,16100,16100,3.2,2.3,2.1,1,0,2.3,15.3,13.3,10.3,0,0,0,0,05:43:00,20:59:00,15.27,5.72,20.98,9,9,31,31,21,21,,4,0.5,2,0,,,,,,,,
2019-07-09,27.5,20.94,20.05,12.6,29,,85,57,58,31,13.4,11.3,10.5,7.6,17,7.54,8.5,0,,,101.93,101.79,101.81,101.68,100.26,100.12,100.14,100.01,16100,15900,13700,11300,2.7,1.5,1.8,1,0,2,15.1,13.1,10.1,0,0,0,0,05:42:00,21:00:00,15.3,5.7,21,9,9,30,30,18,18,,0,0,0,0,,,,,,,,
2019-07-08,25.3,19.61,18.75,12.2,26,,94,60.8,64,34,13.7,10.8,10.8,7.9,15,7.75,9.5,4,,,101.79,101.69,101.7,101.61,100.12,100.02,100.03,99.94,16100,16100,16100,16100,2,1.4,1.5,1,0,0.8,13.8,11.8,8.8,0,0,0,0,05:41:00,21:00:00,15.32,5.68,21,8,9,27,27,14,14,,0,0,0,0,,,,,,,,
2019-07-07,24.7,21.07,19.14,13.6,26,,83,50.6,61,39,12.8,10.2,10.7,8.5,21,11.21,12.5,4,33,3,101.79,101.67,101.67,101.54,100.13,100.01,100.01,99.89,16100,16100,16100,16100,2.5,1.5,1.8,1,0,1.1,14.1,12.1,9.1,0,0,0,0,05:40:00,21:00:00,15.33,5.67,21,9,9,26,26,13,16,,4,1,2,0,,,,,,,,
2019-07-06,30.5,25.48,26.05,21.6,39,,100,76.4,76,52,22.8,20.7,18.1,13.5,17,9.17,8.5,0,39,3,101.49,101.3,101.33,101.16,99.84,99.65,99.67,99.51,16100,14845.8,9850,3600,2.9,2.1,2,1,0,8.1,21.1,19.1,16.1,0.2,0,0,0,05:40:00,21:01:00,15.35,5.67,21.02,7,9,30,30,15,16,,4,2.9,2,0,,,,,,,,
2019-07-05,31.1,24.98,24.9,18.7,39,,99,76,80,61,22.7,20.3,19.8,16.9,21,7.92,10.5,0,33,36,101.73,101.57,101.56,101.38,100.07,99.92,99.9,99.73,16100,16033.3,15300,14500,3.6,3,2.6,1.6,0,6.9,19.9,17.9,14.9,8.1,3.8,0,0,05:39:00,21:01:00,15.37,5.65,21.02,7,9,31,31,21,21,,4,0.4,2,0,,,,,,,,
2019-07-04,30.3,23.75,22.35,14.4,36,,94,63.3,66.5,39,17.8,15.7,15.8,13.9,18,10.88,11,4,28,10,101.77,101.66,101.66,101.56,100.11,100,100.01,99.9,16100,16100,16100,16100,3.2,2.7,2.2,1.3,0,4.3,17.4,15.3,12.3,0,0,0,0,05:38:00,21:01:00,15.38,5.63,21.02,9,10,30,30,19,19,,3,0.4,1.5,0,,,,,,,,
2019-07-03,28.4,22.77,22.5,16.6,33,,96,68.6,66.5,37,17.7,16,14.1,10.5,15,8.04,7.5,0,,,101.53,101.22,101.27,101.02,99.87,99.56,99.62,99.37,16100,16100,16100,16100,3.3,2.4,2.4,1.4,0,4.5,17.5,15.5,12.5,0,0,0,0,05:38:00,21:02:00,15.4,5.63,21.03,9,9,30,30,18,18,,0,0,0,0,,,,,,,,
2019-07-02,27.9,23.03,22.65,17.4,34,,92,72.8,73.5,55,19.3,17.8,17.8,16.3,18,8.88,11,4,,,101.08,100.98,100.98,100.87,99.43,99.33,99.33,99.22,16100,16100,16100,16100,2.4,2.2,2,1.6,0,4.7,17.6,15.7,12.7,0,0,0,0,05:37:00,21:02:00,15.42,5.62,21.03,8,8,28,29,16,19,,4,2.8,2,0,,,,,,,,
2019-07-01,25.6,20.75,19.7,13.8,29,,94,66,71,48,15.2,13.8,13.9,12.6,21,11.17,10.5,0,32,22,101.68,101.46,101.4,101.13,100.01,99.8,99.74,99.47,16100,15966.7,14500,12900,3,1.9,2,1,0,1.7,14.7,12.7,9.7,0,0,0,0,05:37:00,21:02:00,15.42,5.62,21.03,9,9,28,28,18,18,,4,0.5,2,0,,,,,,,,
2019-06-30,24.1,20.45,19.95,15.8,26,,83,62.5,65,47,14.5,12.8,12.9,11.3,30,17.67,19,8,45,34,101.66,101.37,101.39,101.11,99.99,99.71,99.72,99.46,16100,16100,16100,16100,1.8,1.4,1.5,1.2,0,2,14.9,12.9,9.9,0,0,0,0,05:36:00,21:02:00,15.43,5.6,21.03,9,9,25,25,13,13,,3,0.7,1.5,0,,,,,,,,
2019-06-29,28.1,22.9,23.25,18.4,34,,100,75.4,75.5,51,20.1,17.9,16.6,13,26,11.75,15,4,39,30,101.81,101.53,101.51,101.22,100.15,99.87,99.86,99.56,16100,12095.8,8350,600,2.5,2.2,2,1.6,0,5.2,18.2,16.2,13.2,0.2,0,0,0,05:36:00,21:02:00,15.43,5.6,21.03,8,8,28,29,15,15,,4,1.9,2,0,,,,,,,,
2019-06-28,27.3,21.77,20.7,14.1,31,,96,71.8,71.5,47,19.4,16.2,16.2,13,13,5.08,6.5,0,,,102.19,102.02,101.99,101.79,100.52,100.36,100.32,100.13,16100,15966.7,14500,12900,4.2,3,3,1.7,0,2.7,15.7,13.7,10.7,1.2,70,0,0,05:35:00,21:02:00,15.45,5.58,21.03,7,8,29,30,17,18,,4,2.2,2,0,,,,,,,,
2019-06-27,27.9,22.25,21.1,14.3,30,,97,61.8,63,29,16,13.7,12.2,8.5,18,7.71,9,0,,,102.19,102.06,102.03,101.88,100.52,100.39,100.36,100.21,16100,16100,16100,16100,3.1,2.2,2,1,0,3.1,16.1,14.1,11.1,0,0,0,0,05:35:00,21:02:00,15.45,5.58,21.03,8,8,29,29,17,17,,3,0.3,1.5,0,,,,,,,,
2019-06-26,29.4,21.82,22.45,15.5,32,,99,72.1,70.5,42,18.2,16,16.1,14,24,11.33,12,0,42,26,101.85,101.45,101.56,101.27,100.18,99.79,99.89,99.61,16100,15700,12900,9700,2.9,2.4,2.1,1.3,0,4.5,17.4,15.4,12.4,6.1,0,0,0,05:34:00,21:02:00,15.47,5.57,21.03,8,8,30,30,16,17,,4,1.1,2,0,,,,,,,,
2019-06-25,25.8,21.11,20.65,15.5,30,,100,76.3,75,50,19.5,16.3,16.8,14.1,30,12.83,15,0,42,25,101.32,100.8,100.82,100.32,99.66,99.15,99.17,98.67,16100,12183.3,8050,0,2.5,2.2,2.2,2,0,2.6,15.7,13.7,10.7,8.8,1.2,0,0,05:34:00,21:02:00,15.47,5.57,21.03,8,9,24,25,17,17,,4,2.2,2,0,,,,,,,,
2019-06-24,24.3,18.89,17.5,10.7,28,,92,70.4,72,52,16.6,13.2,13.3,10,24,12.67,12,0,39,9,101.22,100.86,100.82,100.42,99.55,99.2,99.16,98.77,16100,15833.3,12900,9700,2.7,1.7,1.8,1,0.5,0,12.5,10.5,7.5,1.3,4,0,0,05:34:00,21:02:00,15.47,5.57,21.03,5,5,22,24,17,17,,4,2.2,2,0,,,,,,,,
2019-06-23,25.2,20.15,19.2,13.2,26,,81,52,57,33,12.1,9.5,9.7,7.3,21,13.71,10.5,0,30,35,101.95,101.62,101.59,101.24,100.28,99.95,99.93,99.58,16100,16100,16100,16100,2.6,1.9,2,1.4,0,1.2,14.2,12.2,9.2,0,0,0,0,05:33:00,21:02:00,15.48,5.55,21.03,9,9,26,26,14,15,,0,0,0,0,,,,,,,,
2019-06-22,25.5,19.38,19.35,13.2,27,,81,57.2,58.5,36,12,10.2,9.7,7.3,24,17.83,18.5,13,39,34,101.89,101.74,101.69,101.49,100.21,100.07,100.01,99.82,16100,16100,16100,16100,1.8,1.4,1.4,1,0,1.4,14.3,12.3,9.3,0,0,0,0,05:33:00,21:02:00,15.48,5.55,21.03,8,8,25,25,12,12,,0,0,0,0,,,,,,,,
2019-06-21,23.9,19.25,19.25,14.6,27,,96,69.7,71,46,16.1,13.1,13,9.9,24,16.17,16.5,9,41,35,101.48,101.02,100.97,100.45,99.81,99.36,99.31,98.8,16100,16100,16100,16100,1.7,1.5,1.6,1.4,0,1.2,14.2,12.2,9.2,0,0,0,0,05:33:00,21:01:00,15.47,5.55,21.02,7,7,23,23,10,12,,4,2,2,0,,,,,,,,
2019-06-20,23,18.66,19.55,16.1,28,,96,85.5,83,70,17.8,16.1,15.6,13.4,18,9.71,9,0,,,100.51,100.27,100.33,100.14,98.86,98.62,98.67,98.49,16100,15362.5,10450,4800,1.5,1.5,1.5,1.5,0,1.6,14.6,12.6,9.6,11,34.4,0,0,05:33:00,21:01:00,15.47,5.55,21.02,3,5,21,23,12,12,,4,3.7,3,2,,,,,,,,
2019-06-19,25.3,19.57,19.2,13.1,29,,87,67.1,68.5,50,15.6,13,13.5,11.4,13,6.25,6.5,0,,,101.12,100.83,100.84,100.56,99.46,99.18,99.19,98.91,16100,15900,13700,11300,4.4,2.5,2.7,1,0,1.2,14.2,12.2,9.2,0,2.1,0,0,05:33:00,21:01:00,15.47,5.55,21.02,7,8,25,25,15,16,,4,1.7,2,0,,,,,,,,
2019-06-18,24.8,19.4,19.6,14.4,26,,89,61.5,64,39,13,11.3,10.7,8.3,13,6.46,6.5,0,,,101.53,101.34,101.32,101.11,99.86,99.67,99.65,99.45,16100,16033.3,15300,14500,2.4,1.9,1.7,1,0,1.6,14.6,12.6,9.6,0,0,0,0,05:33:00,21:01:00,15.47,5.55,21.02,7,8,24,24,15,15,,4,2,2,0,,,,,,,,
2019-06-17,21.5,17.24,17.39,13.3,,,93,69.7,73,53,12.5,11.4,11.2,9.9,13,7.33,6.5,0,,,101.71,101.59,101.58,101.44,100.03,99.91,99.89,99.76,16100,16100,16100,16100,2,1.2,1.5,1,0.6,0,12.4,10.4,7.4,0,0,0,0,05:32:00,21:00:00,15.47,5.53,21,8,8,21,21,12,12,,4,3.5,2.5,1,,,,,,,,
2019-06-16,20.5,15.18,15.1,9.7,,,95,70.8,72.5,50,10.8,9.6,9.5,8.2,15,9.33,7.5,0,28,3,101.43,101.21,101.27,101.11,99.75,99.53,99.59,99.43,16100,16100,16100,16100,2,1.6,1.6,1.3,2.9,0,10.1,8.1,5.1,0,0,0,0,05:32:00,21:00:00,15.47,5.53,21,7,8,20,21,11,11,,4,1.2,2,0,,,,,,,,
2019-06-15,18.7,15.47,14.89,11.1,,,97,79.7,81,65,15.3,11.9,12.3,9.3,30,15.33,17,4,48,21,101.26,101.09,101.09,100.91,99.59,99.42,99.41,99.24,16100,15562.5,11250,6400,2.4,2,2,1.6,3.1,0,9.9,7.9,4.9,1.2,1,0,0,05:32:00,20:59:00,15.45,5.53,20.98,5,6,20,20,12,12,,4,3.9,3.5,3,,,,,,,,
2019-06-14,23.6,17.05,17.55,11.5,,,95,60.7,64,33,12,8.5,8.8,5.6,39,23.12,25,11,59,30,101.35,100.95,100.82,100.29,99.68,99.28,99.15,98.62,16100,16033.3,15300,14500,2,1.7,1.6,1.3,0.4,0,12.6,10.6,7.5,0,1.8,0,0,05:32:00,20:59:00,15.45,5.53,20.98,7,7,21,21,15,15,,4,2.7,2,0,,,,,,,,
2019-06-13,15.5,14.27,14,12.5,,,100,89.8,84.5,69,14.6,12.5,12.2,9.8,18,10.08,11,4,39,26,101.1,100.54,100.66,100.22,99.43,98.87,98.99,98.56,16100,13587.5,10050,4000,2.6,2.1,2.1,1.7,4,0,9,7,4,21.8,5.1,0,0,05:33:00,20:59:00,15.43,5.55,20.98,3,3,18,18,10,14,,4,3.9,3.5,3,,,,,,,,
2019-06-12,22.2,15.64,14.25,6.3,,,96,61.3,65,34,9.8,7.3,7.4,5,18,9.67,9,0,,,102.07,101.77,101.62,101.17,100.38,100.08,99.94,99.5,16100,16100,16100,16100,2.8,1.3,1.9,1,3.8,0,9.2,7.2,4.2,0,0,0,0,05:33:00,20:58:00,15.42,5.55,20.97,8,8,23,23,14,14,,4,1.1,2,0,,,,,,,,
2019-06-11,21.9,16.24,14.7,7.5,,,91,62.4,63.5,36,12.1,8.3,7.8,3.6,34,19.92,19,4,45,29,102.01,101.77,101.59,101.16,100.32,100.09,99.9,99.48,16100,16100,16100,16100,1.8,1.3,1.4,1,3.3,0,9.7,7.7,4.7,0,0,0,0,05:33:00,20:57:00,15.4,5.55,20.95,7,8,23,23,8,10,,4,1.5,2,0,,,,,,,,
2019-06-10,20,15.87,16.6,13.2,,,100,89,73.5,47,16.4,13.8,12.4,8.4,28,14.67,14,0,45,30,101.86,101.32,101.35,100.83,100.19,99.64,99.68,99.16,16100,13279.2,10450,4800,2.4,1.9,1.8,1.1,1.4,0,11.6,9.6,6.6,17.5,16.9,0,0,05:33:00,20:57:00,15.4,5.55,20.95,3,3,17,17,10,10,,4,4,4,4,,,,,,,,
2019-06-09,26,19.67,18.2,10.4,27,,82,53.1,61,40,11.8,9.5,8.7,5.5,32,13.83,16,0,39,11,102.36,102.17,102.12,101.89,100.68,100.49,100.45,100.22,16100,16100,16100,16100,3.2,2.4,2.2,1.3,0,0.2,13.2,11.2,8.2,0,3.2,0,0,05:33:00,20:56:00,15.38,5.55,20.93,8,9,25,25,14,17,,3,0.3,1.5,0,,,,,,,,
2019-06-08,23.3,19.42,17.25,11.2,,,68,36.5,45.5,23,10.4,3.4,5.5,0.7,28,15.38,16,4,42,11,102.37,102.18,102.12,101.86,100.69,100.51,100.44,100.19,16100,16100,16100,16100,2.7,2.2,2.3,1.9,0.8,0,12.2,10.2,7.2,0,0,0,0,05:33:00,20:56:00,15.38,5.55,20.93,8,8,23,24,14,14,,0,0,0,0,,,,,,,,
2019-06-07,26.7,19.19,17.6,8.5,27,,94,56,59.5,25,10.5,9,7.7,4.9,24,11.12,12,0,32,33,101.83,101.55,101.58,101.34,100.16,99.87,99.92,99.67,16100,16100,16100,16100,2.3,1.7,1.6,1,0.4,0,12.6,10.6,7.6,0,0,0,0,05:34:00,20:55:00,15.35,5.57,20.92,8,8,25,25,12,12,,2,0.1,1,0,,,,,,,,
2019-06-06,21.5,17.27,16.5,11.5,,,100,70.3,69,38,15,11,10.2,5.5,17,9.17,8.5,0,,,101.38,101.11,101.07,100.77,99.7,99.44,99.4,99.1,16100,14775,9450,2800,2.2,1.6,1.6,1.1,1.5,0,11.5,9.5,6.5,0,0,0,0,05:34:00,20:54:00,15.33,5.57,20.9,8,8,23,23,10,11,,4,1.5,2,0,,,,,,,,
2019-06-05,17.4,12.85,12.6,7.8,,,100,95.1,92.5,85,15.1,12.1,11.3,7.5,13,5.38,6.5,0,,,100.97,100.78,100.8,100.62,99.28,99.1,99.11,98.94,16100,9962.5,8850,1600,2.4,1.5,1.7,1,5.4,0,7.6,5.6,2.6,8.8,10.5,0,0,05:34:00,20:54:00,15.33,5.57,20.9,3,7,18,18,11,11,,4,3.4,2,0,,,,,,,,
2019-06-04,12.2,9.02,7.15,2.1,,,97,85.4,78,59,11,6.6,6.2,1.4,17,6.08,8.5,0,,,101.92,101.57,101.46,101,100.22,99.87,99.76,99.31,16100,16100,16100,16100,2.1,1.6,1.6,1,10.8,0,2.1,0.2,0,2,2.1,0,0,05:35:00,20:53:00,15.3,5.58,20.88,7,7,15,16,9,12,,4,2.8,2,0,,,,,,,,
2019-06-03,17,11.05,10.85,4.7,,,79,55.8,56.5,34,3.7,2.2,1.5,-0.7,35,23.5,19.5,4,55,29,101.88,101.46,101.41,100.95,100.18,99.77,99.72,99.27,16100,16100,16100,16100,1.6,1.3,1.4,1.1,7.2,0,5.8,3.8,0.8,0,0,0,0,05:35:00,20:52:00,15.28,5.58,20.87,7,7,17,17,6,6,,3,0.4,1.5,0,,,,,,,,
2019-06-02,19.9,14.3,13.45,7,,,99,61.5,62.5,26,13.3,5.5,5.8,-1.8,45,17.79,24.5,4,65,29,101.02,100.68,100.73,100.45,99.34,99.01,99.06,98.79,16100,13975,9850,3600,2.4,1.8,1.8,1.3,4.5,0,8.4,6.5,3.5,2.4,0,0,0,05:36:00,20:51:00,15.25,5.6,20.85,7,7,18,19,6,6,,4,2,2,0,,,,,,,,
2019-06-01,21.2,14.43,15.8,10.4,,,94,76.9,79,64,13.8,10.3,11,8.2,15,9,7.5,0,,,100.88,100.73,100.72,100.56,99.2,99.06,99.05,98.9,16100,15766.7,12100,8100,3.2,2.4,2.5,1.9,2.2,0,10.8,8.8,5.8,0,2.8,0,0,05:36:00,20:50:00,15.23,5.6,20.83,7,8,21,21,11,11,,4,2.1,2,0,,,,,,,,
2019-05-31,16.2,13.27,12.14,8.1,,,86,68.5,71,56,10.5,7.5,8.1,5.6,18,9.96,11.5,5,,,101.17,100.93,100.88,100.59,99.49,99.25,99.2,98.92,16100,16100,16100,16100,2.1,1.8,1.8,1.6,5.9,0,7.1,5.1,2.1,0.5,6.2,0,0,05:37:00,20:50:00,15.22,5.62,20.83,8,8,20,20,10,10,,4,1,2,0,,,,,,,,
2019-05-30,18.8,13.1,12.9,7,,,100,91.6,88.5,77,14.9,11.7,11.2,7.4,17,7.17,8.5,0,28,20,100.82,100.58,100.56,100.3,99.14,98.9,98.88,98.63,16100,10316.7,8050,0,1.7,1.2,1.4,1,5.1,0,7.9,5.9,2.9,0,0,0,0,05:37:00,20:49:00,15.2,5.62,20.82,7,8,22,22,8,10,,4,1.4,2,0,,,,,,,,
2019-05-29,15.3,11.88,11.35,7.4,,,99,88.3,86.5,74,11,9.9,9.9,8.9,17,7.12,8.5,0,,,100.96,100.81,100.83,100.7,99.28,99.13,99.15,99.02,16100,15162.5,11250,6400,2.3,1.8,1.8,1.4,6.7,0,6.3,4.3,1.4,0,0,0,0,05:38:00,20:48:00,15.17,5.63,20.8,7,7,17,17,10,10,,4,3.3,2,0,,,,,,,,
2019-05-28,13.1,11.57,11.35,9.6,,,97,88.6,84,71,10.6,9.7,9.2,7.7,28,14.54,14,0,45,9,101.34,100.85,100.99,100.65,99.67,99.17,99.32,98.97,16100,15095.8,11250,6400,2,1.8,1.6,1.3,6.7,0,6.3,4.3,1.4,8.5,1,0,0,05:39:00,20:47:00,15.13,5.65,20.78,3,4,14,15,8,9,,4,4,4,4,,,,,,,,
2019-05-27,23.1,17.03,17,10.9,,,80,60.2,60.5,41,10.5,8.9,9.2,7.9,22,12.75,11,0,33,11,101.78,101.6,101.56,101.34,100.1,99.92,99.88,99.67,16100,16100,16100,16100,2.1,1.7,1.8,1.4,1,0,12,10,7,0,6.2,0,0,05:39:00,20:46:00,15.12,5.65,20.77,8,8,21,21,9,9,,4,1.2,2,0,,,,,,,,
2019-05-26,22.1,17.34,16.89,11.7,,,100,69.4,71,42,16.2,11,11.7,7.1,30,15.08,15,0,46,32,101.58,101.36,101.32,101.05,99.91,99.69,99.64,99.37,16100,12450,8150,200,1.5,1.2,1.2,1,1.1,0,11.9,9.9,6.9,0,0,0,0,05:40:00,20:45:00,15.08,5.67,20.75,8,8,22,22,9,9,,4,0.6,2,0,,,,,,,,
